id,Novel,NewActor,Extent-v,AvgMotion-v,PersonSize,People,#Actions
G2AMK,2.6747,,10.217,2.9685e-08,143.86,1,12
ZIP18,2.6747,59,7.4333,0.010797,183.95,1,12
LFDQF,-3.3253,66,8.025,0.0032657,151.6,1,4
TFWNO,4.6747,0,10.914,2.9685e-08,237.82,1,14
AEKYE,2.6747,43,17.05,0.010581,95.371,1,12
MCMTH,-0.32528,,10.425,0.0069163,164.23,1,8
MYQZJ,0.67472,,19.356,0.015946,156.39,1,9
E84XY,-2.3253,,15.767,0.0069453,272.79,1,6
ABPGE,1.6747,40,10.142,0.012784,183.04,1,12
06LBQ,-2.3253,,11.55,0.0061058,153.51,1,6
2Q6SZ,-3.3253,,12.32,0.022976,198.41,2,5
1F706,1.6747,0,5.6167,0.0062343,239.54,1,12
WK9HE,3.6747,0,15.729,2.9685e-08,187.73,1,14
J3RD3,0.67472,,9.07,0.018172,158.29,2,10
BB7WL,-0.32528,,7.4125,0.054981,182.88,1,8
A3XXB,3.6747,,7.1538,1.8411e-06,150.12,1,13
PXVRF,-4.3253,0,15.275,2.9685e-08,238.38,1,4
PT4XS,2.6747,,9.2417,0.018191,160.55,2,12
EYXSM,-3.3253,,14.84,0.0053495,144.93,1,5
OJYDD,1.6747,0,10.223,0.0017807,162.41,1,13
SH20Q,1.6747,,11.582,0.0034206,128.76,1,11
OU3XH,3.6747,0,13.887,2.9685e-08,215.97,1,15
VNMNF,-0.32528,134,9.8375,7.5072e-05,151.26,1,8
RT1JY,2.6747,,6.2583,0.0041122,167.13,1,12
HRJX1,-4.3253,0,16.6,2.9685e-08,232.62,1,2
6JLD4,-0.32528,,6.1889,0.017966,224.26,1,9
M9NAG,-3.3253,,11.567,0.0025027,54.172,1,6
07BSH,-4.3253,,21.467,0.0034394,138.41,1,3
LFPWI,-0.32528,,9.35,0.0049746,161.82,1,8
LWRKS,-0.32528,,7.3556,0.0024122,95.733,1,9
ACKR6,-2.3253,,5.4,0.0034545,148.01,1,6
7ZL8E,4.6747,55,11.157,0.00017506,134.88,1,14
807JJ,-4.3253,0,32.6,2.9685e-08,129.83,1,1
4RKKP,1.6747,0,12.745,2.9685e-08,248.57,1,11
1FIGA,2.6747,,9.2692,0.0093809,146.2,1,13
W8XQ9,-0.32528,,14.6,0.0026118,110.9,1,8
HAPCT,0.67472,,18.1,0.0025568,137.97,1,9
7614L,1.6747,,12.54,0.0033098,131.48,1,10
02SKC,0.67472,,11.36,0.010089,151.08,1,10
VRXQX,0.67472,0,7.51,0.0030218,111.95,1,10
SAO1A,0.67472,134,10.03,2.9685e-08,109.81,1,10
BYP85,2.6747,134,7.7308,2.0553e-05,70.504,1,13
20LDB,0.67472,0,16.4,2.9685e-08,239.39,1,10
J662Y,3.6747,,10.985,0.017409,194.94,1,13
MJYTA,-0.32528,,11.238,0.011017,173.29,1,8
4A28I,-3.3253,55,21.48,0.0025686,134.34,1,5
NAZ52,5.6747,,12.863,0.015703,217.41,1,16
JT537,-3.3253,19,10.717,0.0065722,159.59,1,6
0G50G,-0.32528,0,27.45,0.006917,168.76,1,8
LTY2P,-1.3253,,21.343,0.0082646,245.48,1,7
LLE9B,3.6747,,12.98,,149.49,1,15
735W9,-0.32528,80,14.537,0.0047218,155.39,1,8
B6XQZ,-5.3253,,14.5,0.0022581,74.418,1,3
J5DOP,-0.32528,0,12.089,0.0085545,187.06,1,9
F1LTO,-2.3253,,7.75,0.019217,237.85,1,6
D8K7T,-2.3253,,3.34,2.9685e-08,160.03,1,5
LSKA2,-2.3253,,12.68,0.026249,252.99,1,5
GK7S7,,147,,,173.15,,
VA8NL,,148,,,173.3,,
PAYYN,,83,,,160.97,,
F9YMU,,278,,,166.12,,
PQUF6,,128,,,164.14,,
OQ4SO,,199,,,211.22,,
HXAIA,,147,,,148.85,,
7FTBS,,170,,,127.86,,
564DX,,148,,,142.74,,
0YXN6,,105,,,215.37,,
SAFT3,,278,,,163.36,,
61RMD,,292,,,222.22,,
F3Y5H,,5,,,128.11,,
7G34J,,64,,,100.9,,
4C5S6,,185,,,134.6,,
GRBUE,,3,,,131.72,,
EGY7O,,65,,,170.14,,
76BFU,,111,,,175.64,,
6VUIO,,65,,,157.89,,
7YMK9,,286,,,138.06,,
PGGRZ,,128,,,146.33,,
TU3IG,,60,,,200.6,,
BI31D,,128,,,122.17,,
DZV6Z,,105,,,154.51,,
U9LKA,,158,,,126.45,,
NH1CD,,32,,,171.76,,
AFY5E,,209,,,162.13,,
UQVO7,,72,,,159.7,,
KL68V,,152,,,155.26,,
77SCM,,62,,,151.12,,
KK8N9,,115,,,215.55,,
AERV9,,166,,,135.43,,
CBXI2,,65,,,70.44,,
Q6XGG,,141,,,98.345,,
V24A5,,202,,,176.4,,
A3AV0,,199,,,181.01,,
BRE3P,,7,,,169.81,,
D9UO2,,21,,,188.78,,
W1AG7,,292,,,235.75,,
CG7FL,,16,,,174.29,,
L2DR0,,54,,,93.375,,
9AFQ7,,170,,,127.02,,
KRZW8,,292,,,212.58,,
YDLBN,,292,,,149.12,,
1TW98,,8,,,132.41,,
NEM29,,185,,,139.05,,
7W66P,,111,,,160.77,,
KU656,,199,,,151.4,,
TXMF9,,166,,,226.7,,
9C4JX,,134,,,178.82,,
OKVGK,,202,,,118.68,,
WFD5Z,,147,,,94.919,,
TAGS2,,13,,,248.28,,
8LWV7,,64,,,96.847,,
NPM0Z,,83,,,218.51,,
0R0DJ,,166,,,225.03,,
U9B0R,,28,,,149.48,,
3SKPS,,105,,,211.12,,
ZOTR8,,185,,,166.51,,
WWHLD,,141,,,174.05,,
8R5DD,,128,,,129.57,,
82XWA,,199,,,151.12,,
A4K1X,,113,,,223.25,,
3AEF5,,72,,,145.01,,
CMNU3,,209,,,152.4,,
KA9T3,,278,,,170.81,,
RYRQT,,192,,,160.26,,
TIS3Z,,148,,,163,,
OQFHT,,50,,,180.58,,
VOU8V,,212,,,163.67,,
DJMZC,,3,,,113.2,,
428VQ,,278,,,153.32,,
OZIJ7,,292,,,157.07,,
FZVQN,,1,,,178.67,,
Y716N,,148,,,168.96,,
7SLK1,,278,,,165.58,,
CMEA6,,134,,,170.41,,
F0PNU,,209,,,182.85,,
OLH8O,,141,,,121.44,,
N67PL,,64,,,147.99,,
NZY1U,,154,,,137.03,,
Q5GVZ,,82,,,215.26,,
AO8RW,,16,,,163.4,,
24SKP,,209,,,129.74,,
2P273,,115,,,92.716,,
7CXYB,,148,,,122.54,,
IQSWM,,83,,,205,,
7N4TW,,170,,,114.97,,
RUH7A,,128,,,103.37,,
3TUUI,,170,,,101.15,,
L3JDK,,154,,,106.2,,
NIPVQ,,82,,,107.35,,
JXKPA,,212,,,228.27,,
S0YID,,199,,,221.57,,
2JTRG,,192,,,159.56,,
MGBLJ,,278,,,154,,
MDOSW,,143,,,231.92,,
A6R22,,286,,,153.68,,
2WW04,,75,,,140.66,,
8SVWO,,53,,,225.28,,
T7TV9,,102,,,150.2,,
YJ06D,,170,,,93.73,,
WWNVG,,192,,,169.67,,
OJT55,,83,,,142.83,,
SPDF6,,166,,,175.94,,
RH2YW,,147,,,187.48,,
U91SO,,37,,,276.96,,
YMGGV,,8,,,125.96,,
E5TW6,,278,,,168.51,,
7OHQP,,128,,,150.22,,
S72J9,,134,,,151.94,,
WHVP2,,192,,,166.45,,
PEY34,,128,,,162.3,,
M506V,,58,,,101.2,,
0LD2V,,75,,,86.915,,
AH4UW,,202,,,225.64,,
N0KQ7,,102,,,215.8,,
DFG9M,,19,,,65.918,,
P5SWU,,143,,,159.04,,
PSSJ8,,72,,,141.67,,
EC695,,286,,,81.438,,
KSAU8,,134,,,156.32,,
DAGXP,,128,,,50.453,,
IGEU5,,83,,,161.02,,
Z320B,,16,,,171.53,,
77AL0,,199,,,146.81,,
AICB5,,148,,,105.25,,
ELATN,,19,,,164.15,,
O7I5K,,8,,,109.62,,
ZBIUK,,128,,,177.17,,
UJXLL,,101,,,173.79,,
5GWS2,,37,,,157.66,,
X7J7H,,128,,,137.96,,
PFTHZ,,292,,,221.19,,
JTM7L,,286,,,154.45,,
X75PJ,,11,,,165.32,,
YORQM,,128,,,172.33,,
7GPSY,,64,,,268.41,,
OUBUX,,278,,,154.21,,
M02OO,,199,,,179.19,,
KPXQ0,,192,,,163.06,,
2PMYI,,134,,,249.22,,
WIUQN,,128,,,159.08,,
NV4FC,,278,,,161.44,,
D87UN,,0,,,197.2,,
ED0VL,,170,,,82.468,,
AUYOZ,,134,,,183.08,,
0JB3D,,83,,,161.88,,
1EMLS,,13,,,165.01,,
Z6IAE,,158,,,152.21,,
71J7E,,292,,,146.99,,
FC2TJ,,158,,,147.79,,
ON6CG,,152,,,149.53,,
1T8RK,,18,,,167.27,,
UWPIZ,,147,,,156.54,,
SGU6F,,202,,,221.42,,
SQBEE,,134,,,215.56,,
7FTZR,,185,,,134.89,,
AGSN7,,111,,,121.55,,
HTEB3,,57,,,38.699,,
OCVY4,,83,,,156.29,,
DJ7DG,,64,,,135.01,,
QN1WE,,102,,,167.42,,
VO45S,,292,,,209.4,,
3WRE7,,7,,,142.87,,
9YRHF,,154,,,148.81,,
I562C,,152,,,76.394,,
5Q6N6,,3,,,128,,
5M9JX,,185,,,156.35,,
TZ27E,,148,,,158.04,,
89IBC,,166,,,286.79,,
NWNUY,,141,,,137.6,,
9TL3J,,134,,,189.53,,
2F7AQ,,148,,,167.31,,
V47ZW,,72,,,138.98,,
HOI88,,202,,,68.598,,
0QES3,,286,,,125.15,,
LURLC,,147,,,100.81,,
E9FY2,,192,,,157.07,,
VSLQT,,6,,,112.46,,
0IAGO,,10,,,150.93,,
7RI1Y,,72,,,158.73,,
QZP8N,,50,,,211.83,,
YV521,,50,,,158.87,,
OFGBC,,147,,,222.8,,
56ASU,,12,,,115.93,,
CGNBJ,,64,,,229.62,,
GBPPR,,199,,,196.99,,
DED50,,32,,,190.82,,
NDK49,,278,,,164.95,,
BVCCX,,37,,,182.7,,
S7RGX,,170,,,138.58,,
V2MHO,,152,,,109.57,,
CVPFH,,199,,,219.29,,
4U20P,,199,,,267.21,,
5VUQE,,292,,,164.63,,
B6ZIW,,185,,,136.93,,
FX1T5,,202,,,162.43,,
9OJXP,,134,,,170.95,,
5AR9B,,128,,,69.937,,
8N7NZ,,58,,,144.63,,
MEW6T,,0,,,152.87,,
6R7QW,,102,,,171.46,,
INT61,,58,,,168.11,,
FBNUZ,,292,,,240.08,,
XGL67,,4,,,222.13,,
WOWVL,,102,,,256.78,,
NHLQ1,,147,,,172.94,,
X10CG,,212,,,107.84,,
NGZQ9,,60,,,239.16,,
SK6FW,,185,,,174.17,,
LQGMM,,170,,,117.5,,
01ZWG,,152,,,134.86,,
5UFCJ,,72,,,137.21,,
E1VFZ,,128,,,148.06,,
VEIIK,,209,,,156.29,,
EPKTX,,3,,,64.825,,
EV4HN,,141,,,71.003,,
K0C0A,,6,,,149.28,,
L2LF6,,143,,,273.23,,
QRHJJ,,185,,,102.28,,
KKGJ8,,192,,,246.57,,
Y8XYL,,278,,,170.22,,
BKNO9,,158,,,113.97,,
RIE30,,101,,,155.19,,
T8DK4,,22,,,103.02,,
AQ5M6,,101,,,108.56,,
CG9ZL,,105,,,257,,
NCJ1X,,28,,,164.88,,
ZZDBH,,82,,,132.9,,
6ZKZS,,148,,,97.524,,
1X7OW,,209,,,152.68,,
GT53K,,64,,,173.08,,
HLMQ8,,134,,,136.55,,
G81JB,,25,,,191,,
OGA0C,,31,,,89.168,,
YEHFQ,,286,,,123.06,,
ZAJAJ,,158,,,141.97,,
UI0QG,,10,,,166.23,,
HJ5TL,,134,,,168.54,,
1WAOU,,105,,,208.02,,
93ESZ,,134,,,184.53,,
9INKU,,152,,,150.82,,
38BDO,,37,,,224.26,,
WLA52,,36,,,125.62,,
8175C,,64,,,172.71,,
SQ3C9,,202,,,164.74,,
7UU9S,,31,,,136.81,,
IGOQK,,292,,,192.13,,
3BVG1,,143,,,192.07,,
F207R,,134,,,180.64,,
TMTAC,,166,,,191.02,,
4C31V,,278,,,138.77,,
1AR0K,,185,,,116.96,,
1SJQX,,286,,,150.12,,
OY50Q,,170,,,129.33,,
NLU6W,,278,,,162.14,,
NSM0B,,209,,,197.31,,
UJMNV,,185,,,151.49,,
8Z02S,,192,,,164.71,,
ABK63,,12,,,61.195,,
7JDU4,,37,,,102.84,,
VL66E,,134,,,119.32,,
QUGSS,,53,,,198.68,,
WIOCA,,115,,,145.52,,
0MFAM,,192,,,176.04,,
06L9P,,113,,,233.15,,
C5044,,286,,,162.16,,
WWCQE,,30,,,210.49,,
1IYEW,,286,,,107.36,,
L37YS,,8,,,213.71,,
6APUA,,143,,,166.64,,
M2AKR,,209,,,124.98,,
4VODV,,1,,,113.25,,
37GL4,,128,,,169.44,,
0ET8W,,292,,,224.2,,
RHV11,,152,,,175.22,,
7YUJR,,209,,,158.72,,
TU4IL,,53,,,218.9,,
0LDP7,,148,,,128.69,,
DP8U3,,102,,,224.58,,
DWEHS,,185,,,148.26,,
YPERJ,,166,,,206.08,,
57QKQ,,58,,,143.5,,
JYG8P,,278,,,167.31,,
GWZMQ,,134,,,239.97,,
H1J19,,192,,,164.22,,
IFFPZ,,57,,,84.061,,
DPJH4,,21,,,120.4,,
C4HHB,,6,,,94.101,,
PX7K1,,147,,,145.54,,
9SNMR,,212,,,170.11,,
WX4AP,,209,,,136.07,,
XWQ1D,,148,,,167.02,,
CSHUE,,128,,,153.04,,
PN7N9,,83,,,175.09,,
VY1GQ,,152,,,152.44,,
LWB5E,,170,,,102.39,,
DPBI3,,72,,,153.56,,
8EKYA,,65,,,176.95,,
OHBYF,,292,,,230.37,,
IOMVF,,113,,,136.89,,
5TG2E,,286,,,160.19,,
IZ2XX,,72,,,143.27,,
N8XDV,,115,,,212.46,,
BUBT0,,154,,,133.58,,
U386F,,143,,,153.13,,
5ZXA3,,152,,,127.54,,
N9VOV,,12,,,155.61,,
97Y6T,,202,,,132.17,,
19SJ6,,115,,,163.38,,
06OKE,,115,,,134.81,,
CSYES,,202,,,219.91,,
7WIRG,,134,,,80.16,,
V5PK0,,147,,,159.93,,
IUBYO,,115,,,180.79,,
4021N,,3,,,152.87,,
2ZBL5,,4,,,229.1,,
GAC1W,,82,,,152.38,,
IDDTF,,128,,,110.98,,
HOZ76,,143,,,205.87,,
YU9BS,,134,,,176.02,,
YXP9P,,166,,,264.72,,
GK08Z,,82,,,213.01,,
F8E8C,,13,,,123.3,,
EDKXT,,115,,,137,,
CI7PQ,,113,,,164.38,,
BCO3C,,105,,,154.15,,
NCBNH,,170,,,214.92,,
QQ9RN,,64,,,69.662,,
TPW1Z,,50,,,154.88,,
FP7N3,,170,,,195.91,,
SBT2X,,147,,,184.81,,
LGS4C,,278,,,147.8,,
JJB0A,,102,,,227.02,,
SILHS,,292,,,218.43,,
XEASG,,11,,,228.59,,
J18JX,,212,,,193.93,,
XS7RN,,19,,,131.23,,
EBJN1,,134,,,177.96,,
MH601,,202,,,160.77,,
59X8N,,102,,,156.75,,
91T4S,,212,,,231.4,,
TF95Y,,62,,,206.37,,
57WV7,,170,,,113.07,,
OB7UK,,64,,,123.55,,
106AY,,105,,,201.66,,
Z5AZW,,64,,,181.97,,
TFCNM,,115,,,123.32,,
UBC9N,,143,,,218.79,,
EVU9O,,286,,,134.95,,
0RP6B,,158,,,160.56,,
0ETKN,,31,,,113.74,,
K224I,,286,,,147.15,,
APQSV,,212,,,299.62,,
V4PKW,,209,,,195.99,,
TC3BF,,134,,,128.6,,
WPR8G,,278,,,157.43,,
DVHIB,,67,,,105.46,,
IGDIE,,278,,,158.56,,
06NUT,,113,,,230.59,,
RXBUJ,,166,,,118.64,,
DOB0W,,115,,,172.5,,
F3ULU,,152,,,162.47,,
Z1VB4,,134,,,173.03,,
D9FR4,,170,,,43.296,,
IH3GN,,58,,,127.6,,
LPT4A,,202,,,82.882,,
CM9GX,,64,,,138.64,,
16S3C,,147,,,158.94,,
KC863,,154,,,133.72,,
KXIMH,,286,,,154.41,,
BZ171,,113,,,207.87,,
WYYUD,,111,,,150.13,,
5V8OI,,212,,,228.65,,
TMYHM,,185,,,166.04,,
7WOTM,,102,,,215.21,,
6YH19,,115,,,151.79,,
ZLH9E,,286,,,159.78,,
1OF1O,,82,,,270.99,,
OO6BH,,134,,,93.471,,
Y132T,,11,,,210.44,,
VSO80,,147,,,153.27,,
LCKF3,,209,,,153.1,,
T35WB,,292,,,103.83,,
QT4WM,,26,,,152.91,,
0VKEE,,154,,,126.27,,
X4DOF,,101,,,102.41,,
X8MNV,,292,,,154.36,,
K3T1B,,115,,,167.75,,
IACBH,,152,,,137.52,,
Q8XEE,,134,,,100.38,,
4L664,,147,,,190.2,,
6CMWO,,202,,,198.38,,
NDX21,,113,,,228.53,,
GV40M,,2,,,69.759,,
YT9AL,,158,,,162.19,,
12VVC,,212,,,221.32,,
D9EDE,,134,,,198.6,,
LYDEA,,113,,,198.27,,
KUQLC,,57,,,149.42,,
SP1QS,,60,,,199.75,,
P3RRJ,,141,,,152.66,,
ECGY1,,101,,,126.73,,
5LAQN,,31,,,106.43,,
RR7AR,,286,,,144.07,,
ETAFB,,6,,,118.39,,
XP6CJ,,134,,,197.42,,
AVBDD,,199,,,128.5,,
GU43L,,83,,,93.467,,
5DYQR,,101,,,142.09,,
E8C24,,147,,,143.43,,
U4NWI,,65,,,172.92,,
0ZC7L,,166,,,246.44,,
IXY95,,8,,,150.45,,
370X8,,212,,,282.73,,
9HGNV,,292,,,193.76,,
UTAGQ,,115,,,207.82,,
FS3SY,,12,,,163.15,,
MWUIN,,128,,,117.72,,
MI4SN,,57,,,58.294,,
7NBPG,,82,,,77.36,,
3IRHH,,25,,,125.53,,
QZIRQ,,7,,,127.22,,
2RRSO,,192,,,172.49,,
82YF1,,113,,,177.02,,
CXSYS,,154,,,150.8,,
P76D1,,67,,,133.2,,
XBTN7,,134,,,110.09,,
QC9M1,,170,,,135.81,,
151DU,,1,,,209.68,,
NL26D,,152,,,150.55,,
U7E1T,,143,,,163.71,,
AIYFU,,50,,,190.83,,
0M1X0,,113,,,199.46,,
CSQLJ,,202,,,119.94,,
PHN7Z,,154,,,124.88,,
4CAHN,,39,,,209.83,,
82990,,209,,,83.747,,
HYRBL,,65,,,175.95,,
8NU39,,16,,,143.92,,
T2EIY,,143,,,255.31,,
UX8NQ,,166,,,213.29,,
DML20,,199,,,177.22,,
KTL2G,,134,,,157.42,,
72HTA,,192,,,164.18,,
SJJ35,,286,,,144.79,,
4JQKA,,19,,,249.99,,
4J8YT,,62,,,165.28,,
ZWPS3,,143,,,177.32,,
T0HLX,,152,,,135.64,,
LU3SU,,37,,,188.43,,
IIJ5I,,141,,,156.72,,
1T2W4,,185,,,132.82,,
JQG43,,105,,,208.31,,
KD3SK,,141,,,122.39,,
O2OUX,,111,,,130.68,,
J3CWQ,,16,,,226.08,,
GNUZK,,278,,,154.26,,
OYNBC,,148,,,121,,
V9JJL,,115,,,122.59,,
G4MNO,,152,,,123.97,,
N14BK,,166,,,228.9,,
HOIKF,,278,,,162.31,,
1GQAJ,,152,,,138.29,,
EOKJ0,,115,,,145.53,,
AC3T4,,185,,,141.92,,
8030U,,166,,,165.03,,
MUE7H,,25,,,137.63,,
NOGF3,,115,,,136.41,,
HCSPE,,0,,,149.42,,
2MAZY,,202,,,223.15,,
3EYLH,,101,,,143.85,,
2MGC1,,185,,,130.25,,
UBT4U,,278,,,164.19,,
N50C6,,101,,,81.07,,
NZ7VY,,64,,,144.28,,
901GH,,278,,,163.41,,
LWP5F,,166,,,208.16,,
EMYSA,,158,,,146.87,,
Z1LVD,,21,,,143.14,,
ZSHV8,,185,,,115.66,,
H28KM,,158,,,126.05,,
6TNP4,,26,,,217.88,,
TJBGM,,65,,,133.33,,
1LZ53,,152,,,160.08,,
ZH4JE,,192,,,158.27,,
129SP,,152,,,147.34,,
RW587,,67,,,125.88,,
7L7P4,,170,,,89.014,,
RQRR6,,292,,,153.01,,
F6Z7U,,292,,,178.65,,
0RNRI,,192,,,170.31,,
39SXL,,292,,,196.88,,
WULQ2,,128,,,114.5,,
NYZ5Q,,202,,,99.11,,
U37WC,,101,,,79.691,,
9R4AQ,,199,,,189.97,,
MJZJM,,115,,,160.63,,
EL3N9,,158,,,133.52,,
PKNT2,,286,,,115.57,,
KMZHU,,209,,,142.88,,
UAWXI,,67,,,159.91,,
S7PLQ,,105,,,200.99,,
QGHR6,,37,,,218.65,,
BBZKE,,134,,,187.22,,
RJN35,,286,,,158.22,,
FMJZQ,,62,,,228.09,,
EQ36U,,128,,,222.37,,
LK1AE,,64,,,155.75,,
Q3XBQ,,134,,,182.72,,
O1WVZ,,278,,,170.04,,
391VK,,64,,,163.59,,
E4FN6,,158,,,190.77,,
H3241,,2,,,155.29,,
2T4AO,,212,,,162.85,,
F99PM,,128,,,188.04,,
ATJEO,,199,,,250.68,,
E27NK,,292,,,158.47,,
DOUFF,,32,,,181.45,,
5S1SL,,166,,,159.33,,
EAYK6,,111,,,131.5,,
WENGZ,,115,,,153.02,,
B8JAF,,152,,,164.42,,
0DAO5,,113,,,201.42,,
97HAH,,16,,,175.27,,
S0B9O,,202,,,230.67,,
9KXJ1,,10,,,165.28,,
WTGVG,,148,,,153.85,,
06II2,,134,,,157.94,,
S2GDP,,16,,,56.258,,
SG8ZR,,134,,,151.97,,
T832F,,60,,,261.55,,
ENT4H,,113,,,204.6,,
B3HCE,,128,,,155.38,,
ZXN6A,,286,,,152.6,,
3L7Y9,,67,,,135.61,,
GDTYU,,147,,,153.28,,
LDL8D,,39,,,85.551,,
S67HC,,147,,,99.64,,
OK2TU,,170,,,120.35,,
O7KDK,,16,,,253.66,,
W5RC5,,101,,,102.37,,
6C2DJ,,286,,,124.7,,
HYR9Q,,147,,,138.08,,
2XJG9,,128,,,154.93,,
0UBYY,,82,,,175.91,,
A015X,,202,,,191.77,,
82R7V,,143,,,220.27,,
36AJ1,,152,,,164.17,,
CEM0H,,286,,,161.25,,
J4U86,,199,,,275.84,,
9GLQZ,,141,,,128.22,,
5W0OC,,67,,,156.84,,
7DU77,,278,,,144.94,,
7TNNG,,16,,,146.57,,
P981O,,22,,,164.31,,
4LUQL,,53,,,238.34,,
NJM82,,209,,,173.18,,
O7IDF,,143,,,181.71,,
1B2P0,,75,,,110.17,,
FLM1T,,158,,,143.61,,
VGAMG,,65,,,159.6,,
QDZ38,,101,,,119.49,,
WR1QE,,19,,,211.64,,
STAZI,,209,,,175,,
0R5GS,,37,,,256.32,,
OEHJD,,1,,,133.74,,
PK2F0,,4,,,161.87,,
L9J5I,,158,,,158.54,,
7JZGN,,278,,,139.63,,
UUPEV,,15,,,205.36,,
YPIKO,,113,,,81.677,,
J06RS,,134,,,173.35,,
I049A,,65,,,84.493,,
UVQWW,,102,,,157.66,,
CPDH9,,83,,,213.51,,
RS9D9,,166,,,250.33,,
JPEM7,,185,,,77.203,,
MYGJA,,134,,,162.39,,
JFR2I,,37,,,172.21,,
M0ENV,,152,,,134.65,,
4EBCO,,102,,,229.64,,
OZSB3,,212,,,119.6,,
NL7BY,,115,,,171.23,,
5D1FD,,19,,,144.07,,
TRHB9,,9,,,218.8,,
YDTH0,,53,,,172.86,,
1CITG,,64,,,147.07,,
3V7MT,,286,,,133.46,,
S29H6,,105,,,159.97,,
ZWE6N,,170,,,235.08,,
M40WF,,209,,,146.48,,
6G96Q,,36,,,126.71,,
7B3J0,,212,,,208.36,,
2YJUQ,,134,,,122.57,,
8YKGP,,134,,,166.51,,
MOKPE,,292,,,237.74,,
D9UBV,,3,,,152.07,,
D0Q6H,,192,,,156.13,,
OBTP8,,278,,,165.99,,
DNB5L,,212,,,280.62,,
CO3LU,,134,,,242.2,,
TPSUY,,22,,,166.22,,
8VVHR,,278,,,171.48,,
I1CUU,,10,,,163.6,,
WKU7H,,166,,,247.68,,
SIREU,,115,,,212.65,,
CZ65V,,31,,,167.02,,
8BA61,,101,,,82.458,,
COT5L,,170,,,198.8,,
7UGF7,,158,,,127.48,,
A84J7,,212,,,98.736,,
ZPNW7,,0,,,177.43,,
LJ2OE,,19,,,72.1,,
1VUDV,,148,,,148.91,,
1LKPL,,209,,,175.45,,
QIQXR,,170,,,214.16,,
P2UBC,,13,,,164.28,,
7KA3L,,53,,,207.88,,
YCGJS,,143,,,253.34,,
34OT4,,147,,,148.75,,
27JQL,,292,,,162.73,,
IQIBE,,8,,,122.74,,
I0HIX,,199,,,191.64,,
NZG0R,,72,,,148.29,,
Y05U8,,16,,,78.008,,
MBSW4,,128,,,121.69,,
0I0FX,,192,,,168.71,,
7VMDP,,199,,,230.14,,
1VMZM,,147,,,114.78,,
QUE13,,115,,,147.76,,
PNAXO,,166,,,171.7,,
YIV35,,11,,,190.77,,
LJ2J6,,141,,,114.36,,
1OVB8,,209,,,191.28,,
1PB6T,,212,,,256.2,,
Q5ZIL,,58,,,160.16,,
42K3H,,115,,,164.29,,
9PAQ4,,128,,,133.81,,
ZHZST,,154,,,152.1,,
QKOP0,,13,,,237.97,,
7L0TN,,21,,,161.12,,
IDW61,,166,,,274.96,,
PG32H,,12,,,122.65,,
K8DDR,,166,,,264.3,,
RO429,,148,,,137.48,,
8WZRF,,53,,,190.58,,
DP5S8,,4,,,167.43,,
796XH,,292,,,186.95,,
GADLP,,0,,,163.65,,
0GH5O,,286,,,110.97,,
SAIDX,,3,,,146.41,,
BV6VV,,50,,,199.4,,
RLA7N,,134,,,210.79,,
9GMHF,,202,,,198.52,,
F0ZPW,,166,,,261.17,,
CA5OI,,152,,,154.77,,
07E49,,0,,,145.66,,
HJOJ0,,286,,,83.077,,
MV0TX,,158,,,110.87,,
9OIS0,,286,,,162.77,,
SCHOY,,134,,,199.62,,
YOOHJ,,37,,,254.04,,
RVYXB,,152,,,133.99,,
SVEWD,,154,,,106.21,,
HMTRB,,54,,,132.21,,
R025M,,128,,,139.83,,
XWQ3Z,,101,,,109.91,,
7YV59,,8,,,150.13,,
0SBT3,,115,,,91.149,,
7VZ5M,,292,,,152.94,,
8CUHI,,57,,,48.483,,
U6QKX,,62,,,227.9,,
BWLA8,,64,,,111.44,,
Q2U7O,,105,,,216.65,,
GZSTG,,64,,,247.51,,
88LYX,,148,,,140.24,,
4VYE5,,292,,,199.57,,
024PD,,36,,,117.78,,
JISS4,,292,,,134.24,,
9A5MP,,39,,,156.2,,
1X765,,115,,,158.42,,
J6WE2,,152,,,155.41,,
VTY0J,,65,,,115.07,,
H8QM1,,202,,,202.7,,
7OPHI,,212,,,243.28,,
B5R5B,,115,,,141.71,,
1ECM2,,147,,,162.76,,
XZM6Y,,185,,,147.03,,
NU0UK,,31,,,135.94,,
54PFK,,37,,,113.27,,
SAGM9,,50,,,226.21,,
8C8FI,,102,,,187.78,,
0TIHC,,278,,,168.82,,
IK8PA,,152,,,152.68,,
UR7C8,,212,,,180.35,,
NVF2S,,154,,,83.238,,
V8LFC,,192,,,162.4,,
RJQL6,,292,,,238.21,,
FIBCE,,134,,,176.83,,
7BT7L,,4,,,182.79,,
MMY3N,,202,,,196.11,,
WIWZ1,,15,,,161.72,,
3VWR9,,202,,,202.21,,
JQY4L,,128,,,99.952,,
55DDW,,292,,,165.61,,
UDGP2,,16,,,212.13,,
GKSL2,,209,,,147.68,,
58R8A,,82,,,245.01,,
2J4MA,,72,,,160.16,,
XF28F,,39,,,264.9,,
KU4UP,,64,,,256.16,,
IA2O6,,141,,,169.36,,
DOGYU,,292,,,153.56,,
1UNXY,,113,,,236.55,,
6UDGS,,170,,,128.56,,
O8N4M,,1,,,152.45,,
6R7QY,,143,,,171.81,,
80E3X,,4,,,118.67,,
P64DQ,,15,,,251.31,,
LQEB5,,166,,,169.32,,
FNRYR,,16,,,171.81,,
